cpu_usage,memory_usage,requests_per_sec,latency_ms,failure_label
89.41,61.07,510.32,243.13,1
45.6,29.28,289.62,26.15,0
89.43,80.68,509.86,367.12,1
10.31,33.6,58.45,32.35,0
40.56,27.29,75.09,40.78,0
81.55,69.58,467.29,398.78,1
37.48,54.01,297.62,33.88,0
45.05,37.64,287.36,69.67,0
10.35,34.65,178.83,77.79,0
30.29,28.37,289.67,59.7,0
19.51,41.73,254.09,77.65,0
13.46,28.01,85.8,86.5,0
26.77,23.7,144.29,15.69,0
23.46,30.5,90.04,75.99,0
11.33,26.6,167.92,59.09,0
35.08,51.48,274.96,55.81,0
51.08,34.53,206.93,56.13,0
57.45,57.69,131.36,67.58,0
52.65,46.79,163.39,91.47,0
50.13,35.7,187.34,30.44,0
16.65,38.75,65.83,73.44,0
53.3,49.13,281.45,70.71,0
99.48,98.52,19.66,486.27,1
41.18,44.59,235.25,89.93,0
96.79,95.99,34.58,692.59,1
22.99,42.03,109.11,29.16,0
48.64,29.78,194.4,91.03,0
40.58,32.32,154.47,56.57,0
50.54,55.3,104.72,83.7,0
61.8,42.84,115.26,36.58,0
52.62,44.45,231.26,30.34,0
55.37,54.42,159.7,30.88,0
13.84,22.22,111.62,91.59,0
38.99,39.91,78.13,56.68,0
77.19,74.49,461.66,378.75,1
18.21,52.49,238.19,23.38,0
31.84,51.62,265.74,61.58,0
58.59,30.61,188.55,66.56,0
89.47,72.97,451.18,292.23,1
21.58,49.6,226.24,46.64,0
20.16,45.5,148.59,20.17,0
51.28,59.9,242.14,32.17,0
26.62,56.9,211.35,84.25,0
82.62,62.74,363.28,358.8,1
21.55,49.12,274.63,88.75,0
18.21,43.09,244.81,77.03,0
29.15,20.96,125.7,55.63,0
50.42,27.71,203.02,31.69,0
32.86,38.8,102.6,65.45,0
63.21,25.81,62.1,27.83,0
21.4,24.72,221.7,74.53,0
35.66,46.41,63.38,66.5,0
14.91,24.51,150.67,26.01,0
16.65,48.87,161.62,76.45,0
60.9,50.4,283.1,31.83,0
50.13,21.48,192.97,51.67,0
39.49,46.41,163.84,89.53,0
52.72,24.15,241.09,38.97,0
25.64,51.59,220.76,68.15,0
28.54,20.35,216.23,98.47,0
25.77,25.15,260.0,65.27,0
30.17,58.71,230.39,86.37,0
50.82,46.21,251.34,33.24,0
42.79,25.13,223.64,57.21,0
15.34,58.76,79.66,38.41,0
29.75,33.07,141.67,41.09,0
74.66,60.68,538.3,372.03,1
11.41,59.6,282.55,50.91,0
18.91,29.23,173.71,20.13,0
13.38,48.75,291.0,51.65,0
70.49,65.71,375.3,220.35,1
59.56,33.7,115.27,88.44,0
47.64,45.68,105.46,75.38,0
23.73,24.99,204.03,92.18,0
37.3,56.57,209.96,46.33,0
76.78,61.62,438.56,319.27,1
92.46,88.5,12.76,523.05,1
15.85,53.47,112.77,51.91,0
40.52,50.77,249.31,58.71,0
11.47,56.46,248.13,62.08,0
31.93,50.54,72.5,28.76,0
39.94,40.67,253.08,71.97,0
18.15,21.22,229.95,97.81,0
35.49,27.82,60.61,53.5,0
35.41,29.17,69.93,19.06,0
77.94,73.27,405.11,225.06,1
19.62,48.16,56.2,63.04,0
39.24,41.12,138.83,51.2,0
23.96,21.19,80.12,15.46,0
46.91,54.89,100.09,49.22,0
60.57,37.58,113.56,52.19,0
55.28,23.16,196.29,59.59,0
48.47,39.0,58.02,98.28,0
33.41,32.42,132.58,65.09,0
53.73,22.02,197.13,71.66,0
23.88,20.79,213.78,64.77,0
61.78,22.72,228.73,79.37,0
83.88,66.74,350.61,212.32,1
88.79,95.69,6.9,705.28,1
54.43,31.91,257.53,84.85,0
78.69,75.15,547.94,309.72,1
20.93,43.61,221.29,84.16,0
40.61,31.7,152.72,47.47,0
21.9,31.47,62.28,55.79,0
22.83,26.97,130.58,30.56,0
63.19,46.79,198.78,64.54,0
91.9,71.15,352.93,327.87,1
73.63,70.77,547.61,315.08,1
35.7,40.62,254.95,60.95,0
14.9,22.2,89.59,71.56,0
54.18,45.11,73.77,94.13,0
90.76,79.98,397.04,321.09,1
41.44,43.82,271.24,81.3,0
18.06,24.48,294.0,96.81,0
39.56,45.04,291.15,93.86,0
54.84,54.06,292.63,93.89,0
76.69,63.46,501.57,262.82,1
77.83,72.83,535.42,292.77,1
37.88,37.51,52.88,29.67,0
24.27,21.87,168.58,55.23,0
56.34,53.68,145.06,22.24,0
15.03,45.92,71.01,28.42,0
84.84,74.76,508.29,299.98,1
59.71,26.02,231.55,48.33,0
84.75,81.2,482.92,162.51,1
29.51,48.54,114.66,82.19,0
33.29,34.18,61.01,91.46,0
19.74,31.36,273.44,73.73,0
28.33,35.1,76.75,94.14,0
57.24,46.35,210.29,30.45,0
58.66,57.05,225.5,39.06,0
31.11,29.95,116.21,67.0,0
34.92,32.5,66.19,15.99,0
15.62,25.69,295.31,45.22,0
55.4,36.27,185.65,25.63,0
41.56,51.57,105.5,60.44,0
37.6,44.56,270.08,26.68,0
36.37,59.62,238.22,52.84,0
33.37,44.93,65.85,40.49,0
55.63,43.46,239.17,76.61,0
51.55,43.99,253.72,99.88,0
85.72,62.7,392.67,329.93,1
77.52,84.53,358.76,213.63,1
15.19,33.3,257.51,16.86,0
59.85,31.14,125.52,27.29,0
15.35,32.72,57.89,31.43,0
11.55,42.69,150.52,20.37,0
36.63,56.46,236.88,80.65,0
24.23,41.53,238.25,68.59,0
62.6,49.18,266.57,54.25,0
15.33,23.18,117.72,58.94,0
97.45,96.79,33.01,859.56,1
62.1,41.84,204.12,60.76,0
23.69,59.01,148.96,67.58,0
61.17,35.25,128.09,90.86,0
28.72,30.45,128.39,71.09,0
43.75,48.9,219.88,19.98,0
36.28,34.45,224.25,47.43,0
29.32,22.82,69.65,73.04,0
55.79,41.51,242.82,83.64,0
27.29,36.43,227.34,25.69,0
24.29,34.9,63.95,56.27,0
42.68,46.05,125.28,26.55,0
41.92,27.16,123.33,46.99,0
57.59,51.42,235.14,62.32,0
37.36,22.0,247.29,37.28,0
53.48,32.43,155.9,45.96,0
28.7,55.7,192.8,81.51,0
27.54,28.83,245.31,83.45,0
17.2,54.28,142.38,82.91,0
87.23,81.36,386.87,254.68,1
12.98,35.86,133.5,66.7,0
12.95,47.79,218.82,28.62,0
19.62,31.76,290.82,82.85,0
58.47,47.76,168.49,49.11,0
43.73,35.61,75.91,30.03,0
15.5,34.9,293.1,57.79,0
94.4,90.34,22.47,429.98,1
63.87,20.6,168.65,58.88,0
49.1,59.67,81.96,89.34,0
42.75,57.67,161.02,81.78,0
54.11,37.84,298.55,49.73,0
19.03,52.48,69.03,77.09,0
71.18,73.22,395.76,339.93,1
22.54,33.83,197.19,47.8,0
12.65,42.16,293.43,69.02,0
24.56,40.56,127.44,25.49,0
51.31,40.14,269.66,45.77,0
62.25,21.89,218.96,51.49,0
30.21,46.09,134.63,27.38,0
58.4,24.46,286.12,28.1,0
34.61,50.79,203.69,77.6,0
96.19,92.42,41.7,442.43,1
52.55,50.57,110.72,39.94,0
50.82,39.57,57.68,88.75,0
30.87,26.79,68.19,55.35,0
46.03,22.43,261.7,66.57,0
23.58,21.67,132.24,69.0,0
43.49,51.71,107.39,76.13,0
17.97,44.97,107.36,87.06,0
70.26,81.45,522.64,346.96,1
38.31,48.61,149.08,55.3,0
59.78,53.7,136.34,29.64,0
60.42,58.22,115.41,51.34,0
21.56,41.4,140.41,20.61,0
21.96,48.18,188.12,16.32,0
51.56,52.02,217.38,35.48,0
18.09,38.26,175.58,71.19,0
86.18,80.1,463.58,256.4,1
38.3,26.2,271.68,73.7,0
64.63,32.58,194.69,26.29,0
25.08,37.98,84.38,47.03,0
14.92,49.16,199.55,78.55,0
23.89,30.71,276.14,85.69,0
42.58,26.51,108.87,63.28,0
63.67,59.41,214.88,57.5,0
54.93,57.75,191.65,98.59,0
38.31,21.98,194.52,93.55,0
16.66,52.65,53.73,34.55,0
70.36,77.29,427.19,258.49,1
60.05,40.32,207.84,72.08,0
54.11,39.23,146.56,15.95,0
26.25,34.91,249.21,39.54,0
75.18,73.83,535.71,312.47,1
14.68,40.41,61.84,56.02,0
51.31,54.25,210.38,31.57,0
57.65,43.55,258.01,82.16,0
20.92,50.92,54.23,86.0,0
20.03,34.8,253.9,95.19,0
95.06,88.75,8.35,409.77,1
33.98,58.9,217.11,50.88,0
10.72,45.89,279.03,40.42,0
14.97,53.63,298.28,34.11,0
54.43,41.67,75.14,67.2,0
83.01,79.31,443.89,280.7,1
52.52,50.41,157.47,61.6,0
17.75,41.37,191.87,67.86,0
43.38,51.4,181.99,60.89,0
38.6,45.41,79.58,59.98,0
45.25,51.26,68.16,17.6,0
33.58,34.52,260.97,63.39,0
70.51,74.87,375.3,385.82,1
58.46,50.56,139.63,87.19,0
41.75,53.24,96.69,16.25,0
94.64,80.12,47.46,848.66,1
17.66,22.91,165.25,43.53,0
62.65,38.42,164.23,75.02,0
17.59,31.87,200.53,81.64,0
47.01,53.39,187.86,38.83,0
42.57,57.6,158.94,30.05,0
61.87,33.37,196.91,53.19,0
58.49,56.54,116.08,77.17,0
17.25,52.93,136.65,39.96,0
55.93,32.76,244.88,25.75,0
17.78,53.78,141.79,85.59,0
10.99,49.37,65.84,48.94,0
89.77,70.25,540.13,264.84,1
17.48,53.9,167.5,30.1,0
40.8,33.12,230.28,81.94,0
14.89,40.81,286.33,84.43,0
47.89,48.68,110.09,26.58,0
31.42,57.36,281.05,82.56,0
36.48,22.36,137.86,62.81,0
62.18,23.66,193.59,97.85,0
56.41,55.44,77.3,84.38,0
20.23,23.23,270.03,78.23,0
54.93,51.76,63.31,63.41,0
11.81,22.84,157.55,41.68,0
62.63,30.26,225.17,98.98,0
37.73,51.41,190.44,42.81,0
54.59,25.63,191.87,54.81,0
41.52,54.61,153.03,26.18,0
62.61,50.64,153.35,77.28,0
97.52,90.29,11.36,637.07,1
54.6,23.31,275.42,76.65,0
24.18,21.82,137.95,62.73,0
22.2,27.33,167.07,40.23,0
97.4,94.57,24.7,662.01,1
75.32,81.78,380.28,282.48,1
25.02,41.83,59.73,51.49,0
40.14,59.59,299.11,90.73,0
81.07,73.68,543.53,229.48,1
60.66,51.91,207.66,87.23,0
17.58,21.9,133.5,52.87,0
25.22,22.0,140.03,67.69,0
30.03,35.88,101.5,30.54,0
42.67,41.63,133.33,80.08,0
37.14,47.99,232.65,71.62,0
58.92,23.99,70.83,23.51,0
61.78,23.79,296.57,16.62,0
26.22,57.7,220.49,19.59,0
19.25,20.95,229.27,46.53,0
54.97,57.29,224.66,22.07,0
10.04,23.31,83.81,52.21,0
53.66,42.64,267.98,20.06,0
32.97,52.5,279.74,21.71,0
21.8,48.78,95.77,89.67,0
95.86,93.73,16.68,716.86,1
11.76,31.3,288.97,56.85,0
48.73,53.78,165.92,61.81,0
85.58,74.75,423.23,157.01,1
51.3,22.63,52.43,48.38,0
95.46,99.4,39.78,406.1,1
41.84,20.12,137.05,94.7,0
79.42,72.66,489.75,340.08,1
39.85,45.07,277.46,96.21,0
92.04,92.31,45.14,879.92,1
51.8,29.75,143.45,63.2,0
29.87,22.83,64.83,96.92,0
41.77,45.77,149.45,51.42,0
88.13,61.47,459.35,329.28,1
12.42,47.82,110.41,55.71,0
47.41,48.67,289.1,71.29,0
25.89,43.24,290.8,46.87,0
10.15,39.63,144.24,87.09,0
28.05,28.72,208.22,85.42,0
21.69,35.18,113.78,91.4,0
15.82,41.49,95.94,20.2,0
62.09,48.1,87.36,82.09,0
57.08,22.79,234.31,17.72,0
59.23,36.87,219.19,45.27,0
52.04,41.64,278.38,58.39,0
18.33,56.11,72.1,48.37,0
17.48,57.1,120.4,72.66,0
99.08,89.13,38.94,898.01,1
64.01,38.05,264.3,88.16,0
42.64,43.74,155.87,29.24,0
62.43,29.61,217.76,90.0,0
58.66,25.66,142.51,59.26,0
35.41,38.53,56.17,65.65,0
34.47,23.63,136.06,28.78,0
40.29,27.24,157.86,96.38,0
53.74,49.02,92.73,44.97,0
87.28,73.06,531.97,330.7,1
41.1,37.35,243.2,57.77,0
30.43,42.01,70.39,65.03,0
51.23,47.61,167.61,74.84,0
40.58,21.78,62.59,99.36,0
23.0,41.4,252.07,66.33,0
40.11,35.02,285.65,58.22,0
59.46,52.15,119.03,96.72,0
12.94,23.84,178.48,29.29,0
18.94,22.16,187.8,67.28,0
44.39,53.55,107.16,71.31,0
23.86,31.1,171.82,38.69,0
17.24,49.97,181.23,24.33,0
62.44,34.4,200.61,31.68,0
16.96,45.09,53.26,18.07,0
12.79,57.48,223.97,33.62,0
49.43,39.92,262.62,25.81,0
75.36,77.95,358.29,344.21,1
15.14,33.42,61.76,36.54,0
47.52,53.0,136.11,82.41,0
55.55,38.28,138.96,91.76,0
39.55,25.28,67.76,16.95,0
42.9,36.63,270.87,73.29,0
35.83,35.12,202.03,88.15,0
51.2,41.24,79.83,81.74,0
56.32,49.67,255.29,20.68,0
18.92,42.7,250.36,32.26,0
36.78,40.04,141.72,62.36,0
56.27,53.66,276.85,54.14,0
59.0,35.33,225.11,94.04,0
38.17,35.75,140.42,40.77,0
51.97,30.19,214.01,52.48,0
63.88,47.39,201.16,31.03,0
32.93,20.34,211.81,47.04,0
17.12,26.76,83.67,89.98,0
26.25,25.87,104.11,49.93,0
55.58,33.74,213.64,74.11,0
18.32,47.17,262.54,69.08,0
94.41,89.86,49.38,875.19,1
50.69,57.21,86.88,35.41,0
55.14,23.39,200.2,73.03,0
21.06,33.55,109.86,26.39,0
99.87,98.94,48.83,493.33,1
13.17,41.27,106.23,37.16,0
54.84,52.36,110.22,21.69,0
56.66,41.16,151.42,46.78,0
30.34,38.68,231.94,92.87,0
24.77,33.23,163.38,64.88,0
87.54,66.71,504.42,375.37,1
62.08,34.42,109.98,46.51,0
57.15,35.72,282.8,65.55,0
62.93,22.54,102.16,38.83,0
28.88,34.8,183.87,92.2,0
60.89,57.47,279.27,41.04,0
28.79,50.42,198.99,42.46,0
82.67,69.93,518.85,195.43,1
75.27,71.33,546.17,184.18,1
49.46,59.49,116.42,47.71,0
76.29,84.94,540.73,312.67,1
23.63,55.89,285.24,84.41,0
27.42,32.36,229.6,19.75,0
22.1,50.81,106.5,96.69,0
10.99,41.37,221.56,25.37,0
88.08,82.99,378.42,180.06,1
40.19,23.7,283.13,38.87,0
29.95,58.78,119.84,91.18,0
59.82,51.9,114.94,86.75,0
47.33,21.94,174.31,69.64,0
45.65,52.63,56.33,59.97,0
58.14,52.81,105.64,52.8,0
41.75,36.01,130.98,31.01,0
16.13,56.44,211.43,18.96,0
48.51,52.61,253.42,94.26,0
61.02,34.7,212.27,70.95,0
11.39,26.08,264.08,30.15,0
27.01,32.79,215.64,95.36,0
11.46,32.04,291.91,73.85,0
60.52,50.52,182.27,68.34,0
64.64,56.34,99.61,31.84,0
29.31,26.17,243.89,29.96,0
43.05,27.46,231.56,87.76,0
28.92,48.77,291.59,44.94,0
84.5,65.33,396.93,192.24,1
52.4,37.71,224.83,31.16,0
43.44,20.06,140.9,55.26,0
59.19,53.26,245.46,34.17,0
33.48,40.29,293.0,54.91,0
12.69,59.04,61.39,30.93,0
53.34,24.83,176.42,28.46,0
78.38,62.47,448.28,188.99,1
45.46,58.09,295.12,33.89,0
96.13,92.64,13.23,444.82,1
84.66,81.05,436.95,326.86,1
57.27,51.17,169.62,42.57,0
17.21,28.39,292.47,33.42,0
18.4,58.09,279.91,58.21,0
51.49,31.68,299.28,44.42,0
98.3,91.32,37.28,732.5,1
57.31,27.15,289.59,49.43,0
55.16,44.72,298.26,32.94,0
59.51,29.69,274.27,82.18,0
53.93,22.67,211.94,60.18,0
47.6,39.67,76.14,35.09,0
27.34,54.27,287.44,80.63,0
27.82,20.54,215.0,33.68,0
32.07,22.29,246.14,71.44,0
55.55,38.94,141.34,20.38,0
53.49,21.8,129.61,63.34,0
61.52,46.39,142.07,51.39,0
13.96,42.65,279.58,44.09,0
10.93,57.33,72.83,76.28,0
21.63,32.84,186.78,45.41,0
36.24,20.02,84.27,36.56,0
18.71,20.6,205.69,70.42,0
50.09,23.59,126.87,94.97,0
51.35,37.2,286.66,49.3,0
45.6,36.24,191.6,59.47,0
19.07,39.62,170.97,21.79,0
52.38,25.27,213.01,72.37,0
62.75,47.82,290.96,60.46,0
39.96,34.1,260.17,94.56,0
85.07,82.5,489.66,227.19,1
15.04,50.8,132.2,31.01,0
96.07,95.71,33.66,490.84,1
12.51,24.84,67.31,86.58,0
36.75,35.13,298.3,62.86,0
60.69,39.2,227.74,15.1,0
40.87,35.83,127.3,71.56,0
32.05,42.9,198.27,93.49,0
71.96,80.41,427.13,236.89,1
11.86,54.32,58.26,49.57,0
48.45,38.81,59.41,77.82,0
94.78,92.33,48.33,620.69,1
44.92,46.0,84.34,74.16,0
21.32,47.79,198.39,76.12,0
29.24,26.46,90.28,50.15,0
26.48,59.5,263.33,67.2,0
83.66,73.99,463.98,233.85,1
60.74,36.56,158.66,40.38,0
24.39,56.05,280.84,78.35,0
24.16,22.92,274.17,67.02,0
61.04,43.56,238.25,35.61,0
57.17,31.03,162.72,34.25,0
89.3,66.59,455.16,319.01,1
40.87,25.84,61.94,42.9,0
43.3,39.08,283.79,99.01,0
39.32,50.82,180.6,87.94,0
23.7,24.14,51.99,91.01,0
17.1,47.65,78.79,55.69,0
27.98,55.97,179.64,31.38,0
53.14,34.82,168.15,64.78,0
72.76,66.11,358.58,219.53,1
26.74,57.16,87.1,66.93,0
55.26,25.66,234.32,45.24,0
16.31,49.35,165.37,87.97,0
81.63,74.87,388.06,295.59,1
56.18,58.55,188.84,51.57,0
60.75,44.38,286.1,37.19,0
26.41,30.37,131.81,47.97,0
22.26,41.68,142.75,90.23,0
20.1,53.15,89.39,72.01,0
57.19,27.8,164.38,30.56,0
46.08,20.75,108.0,53.31,0
37.74,47.73,250.25,48.68,0
55.72,21.31,247.87,99.03,0
49.09,55.89,192.27,38.85,0
62.76,26.12,251.18,22.62,0
36.8,55.57,66.1,37.4,0
91.63,96.83,7.63,514.19,1
55.91,57.89,90.84,84.28,0
25.42,35.63,95.29,78.89,0
51.46,50.35,99.74,26.35,0
95.48,84.68,11.13,467.22,1
64.53,28.62,269.45,34.53,0
23.95,38.74,66.93,73.84,0
33.53,38.25,283.2,15.91,0
73.12,71.96,471.99,337.73,1
59.43,22.27,119.5,46.47,0
61.79,26.92,107.71,64.45,0
54.88,26.83,57.26,38.02,0
87.43,61.17,458.04,264.61,1
87.59,80.24,509.43,379.32,1
34.98,26.52,90.85,82.75,0
58.46,22.34,253.58,76.39,0
75.7,82.08,442.51,344.05,1
60.45,45.69,222.75,42.29,0
15.82,51.47,200.18,88.29,0
71.1,68.99,458.32,284.21,1
73.39,76.94,475.78,234.87,1
71.41,63.89,469.76,350.67,1
47.85,35.41,239.56,38.95,0
37.89,49.58,286.79,56.26,0
34.83,50.78,69.08,30.84,0
14.73,21.89,182.73,97.11,0
48.33,59.3,188.2,83.62,0
12.75,56.65,294.0,21.28,0
88.98,72.12,488.72,349.48,1
83.16,68.81,467.55,304.86,1
29.52,43.93,233.8,91.28,0
15.61,27.02,276.33,95.35,0
23.74,42.3,95.45,16.82,0
73.29,62.82,385.23,319.78,1
24.34,55.16,145.63,96.44,0
86.28,60.04,457.92,198.88,1
91.53,88.86,45.72,409.26,1
38.52,40.34,195.03,43.1,0
11.14,26.65,265.05,67.18,0
37.91,33.97,203.02,89.37,0
47.5,39.87,205.98,91.82,0
44.91,28.37,286.91,65.81,0
22.82,27.4,280.32,55.3,0
18.8,34.35,88.4,50.56,0
77.68,62.09,511.9,183.46,1
41.5,57.1,87.73,39.3,0
60.82,58.2,242.15,33.56,0
27.48,50.3,225.28,49.19,0
35.48,48.81,88.54,49.73,0
49.75,46.56,288.49,18.63,0
28.44,30.37,178.59,69.94,0
15.34,28.19,76.74,70.65,0
12.22,30.9,183.61,87.33,0
18.64,52.76,70.93,87.29,0
55.59,51.28,143.03,40.17,0
58.59,48.45,184.58,88.93,0
39.47,59.66,124.49,15.72,0
16.04,33.07,189.07,19.97,0
26.81,25.34,259.21,15.08,0
19.77,57.12,278.89,57.32,0
36.42,53.28,180.2,80.95,0
95.65,85.64,44.16,774.47,1
16.53,37.41,82.33,40.18,0
43.58,48.59,159.03,27.31,0
20.07,32.23,65.99,39.17,0
39.25,51.83,78.19,77.28,0
90.17,74.21,522.37,366.46,1
57.45,37.86,256.35,49.53,0
63.72,31.11,222.66,23.21,0
48.41,24.44,187.39,19.85,0
79.29,60.52,487.64,192.02,1
10.3,57.45,237.0,60.84,0
31.78,54.92,50.96,68.7,0
19.87,29.77,182.37,34.97,0
61.44,42.13,90.46,50.52,0
19.4,51.13,241.83,20.31,0
39.37,37.29,255.66,79.28,0
88.87,64.43,461.16,372.38,1
81.04,82.32,484.63,370.69,1
54.8,36.3,236.75,57.98,0
58.58,58.54,278.26,78.75,0
19.74,38.2,111.96,61.93,0
89.3,99.46,13.54,731.91,1
21.06,29.02,202.19,23.43,0
37.95,58.83,137.33,30.88,0
50.06,22.53,169.22,75.2,0
61.75,20.79,288.17,55.99,0
45.79,36.9,207.29,46.47,0
10.35,55.95,184.56,23.54,0
24.65,50.81,205.29,54.7,0
32.54,38.43,175.79,24.41,0
93.03,97.06,33.95,670.51,1
46.34,27.13,218.89,99.21,0
18.29,35.63,142.16,96.03,0
31.15,26.83,267.47,63.85,0
27.8,28.17,204.19,65.42,0
73.58,68.15,470.47,317.79,1
10.5,37.77,124.47,26.6,0
70.49,66.7,445.04,341.21,1
42.46,59.88,65.73,52.22,0
36.64,42.5,188.31,65.6,0
47.38,30.2,137.99,67.51,0
32.31,23.01,177.26,83.23,0
56.58,24.5,165.51,39.56,0
61.9,33.73,149.67,64.43,0
15.87,35.23,244.1,60.36,0
27.38,51.69,91.67,69.4,0
58.17,33.07,92.73,86.03,0
89.97,82.79,25.64,598.35,1
43.1,22.45,259.97,30.23,0
23.9,40.8,242.54,15.05,0
82.61,64.75,483.15,160.29,1
46.67,41.63,109.24,65.58,0
55.84,49.74,76.5,44.55,0
90.84,82.99,48.21,794.15,1
71.04,65.32,485.93,330.05,1
32.18,43.69,267.36,65.7,0
10.95,58.73,139.36,39.89,0
52.2,27.66,159.57,61.02,0
64.48,37.28,192.37,57.73,0
49.66,20.78,79.58,55.13,0
45.35,21.4,78.25,78.76,0
58.87,24.92,107.73,93.11,0
63.29,25.26,198.83,18.68,0
46.59,58.19,189.66,93.98,0
30.58,32.04,59.65,27.05,0
16.43,56.41,202.82,52.08,0
27.35,37.02,94.57,94.81,0
43.49,33.27,103.86,68.99,0
34.18,21.18,174.73,55.83,0
39.77,47.39,131.42,65.77,0
27.94,23.86,256.02,34.7,0
10.34,53.22,292.36,39.43,0
22.0,26.65,257.22,91.46,0
50.76,35.78,214.6,95.45,0
71.5,77.93,444.46,380.78,1
44.83,38.53,89.26,80.65,0
40.01,29.86,136.63,42.28,0
40.48,26.84,196.11,40.95,0
29.05,48.51,128.16,49.52,0
91.93,87.36,8.78,433.28,1
12.87,54.07,61.79,41.22,0
34.65,32.29,167.9,80.0,0
29.61,25.65,159.59,59.96,0
50.27,24.49,247.37,54.21,0
26.52,52.23,192.77,31.95,0
59.57,28.13,133.34,56.51,0
22.22,24.99,104.44,22.07,0
47.86,29.59,211.08,93.07,0
93.13,80.75,26.35,667.47,1
60.25,22.73,248.6,55.79,0
10.53,53.09,158.7,41.86,0
19.98,37.81,126.43,42.77,0
60.96,49.16,170.66,83.49,0
15.58,42.58,76.84,51.11,0
26.09,54.77,174.14,77.49,0
30.84,26.5,252.27,65.05,0
27.07,28.4,149.01,64.95,0
58.88,45.16,157.5,97.59,0
43.53,43.0,247.57,73.61,0
39.27,42.16,169.92,64.08,0
22.87,57.24,227.22,28.92,0
39.72,36.38,180.52,91.89,0
26.21,31.08,284.47,81.0,0
51.31,56.04,217.5,76.56,0
34.09,42.44,269.21,85.03,0
77.23,77.75,419.71,279.97,1
86.32,81.06,360.27,185.86,1
42.11,49.25,202.3,91.26,0
56.12,52.8,124.81,60.94,0
59.9,38.07,70.49,16.22,0
41.93,31.97,291.37,93.66,0
53.44,51.79,101.53,57.19,0
81.51,69.78,454.67,170.75,1
45.1,28.4,175.69,78.92,0
16.27,23.28,111.44,98.82,0
39.63,31.0,279.11,64.0,0
70.5,79.87,481.34,366.62,1
41.51,53.84,258.35,52.85,0
30.37,25.91,265.36,93.59,0
22.16,51.57,72.36,85.47,0
37.75,50.03,238.64,54.5,0
52.28,46.76,98.79,72.23,0
50.94,24.87,110.28,64.68,0
62.72,41.31,263.21,98.7,0
45.55,32.61,80.32,76.5,0
13.25,41.24,256.59,82.8,0
85.78,61.07,415.55,369.83,1
49.3,28.26,67.42,44.18,0
53.29,39.85,144.78,49.17,0
71.74,77.26,451.93,299.9,1
21.49,29.68,204.67,74.87,0
39.95,59.02,294.14,86.53,0
30.17,58.23,162.59,35.94,0
57.34,52.82,109.85,56.42,0
29.07,55.09,75.32,39.67,0
47.34,21.7,83.51,58.18,0
36.74,38.28,263.82,61.3,0
52.11,35.13,51.17,92.7,0
38.67,35.11,113.72,20.84,0
32.67,21.4,76.21,99.93,0
62.18,45.38,101.18,60.51,0
60.55,36.38,116.4,97.9,0
88.45,93.39,29.61,467.68,1
88.1,82.85,23.89,611.11,1
81.2,62.56,476.75,319.11,1
39.09,43.16,197.99,82.51,0
82.66,74.38,358.98,273.82,1
51.59,56.7,265.07,68.27,0
10.2,26.95,176.41,79.9,0
43.75,38.17,117.41,42.19,0
89.34,94.14,42.4,783.46,1
59.1,25.43,172.74,53.55,0
70.47,84.2,511.21,389.96,1
97.47,95.15,42.76,810.38,1
52.11,21.4,126.27,32.7,0
38.75,22.6,173.35,61.61,0
51.11,58.47,105.61,34.89,0
51.85,37.98,257.35,23.01,0
43.28,44.91,78.18,95.88,0
55.42,54.93,292.33,30.83,0
17.33,30.58,91.71,18.36,0
46.04,26.82,267.47,91.03,0
49.83,34.24,165.46,15.62,0
13.65,22.26,222.54,73.6,0
24.97,42.6,89.89,46.55,0
56.21,45.73,64.87,56.03,0
15.43,45.37,86.11,78.81,0
35.61,43.5,233.84,55.35,0
64.06,54.62,193.58,32.4,0
14.3,39.84,124.64,27.25,0
24.58,55.6,211.42,33.19,0
15.93,53.14,62.9,31.36,0
33.74,47.5,103.78,55.37,0
31.96,47.78,92.46,94.41,0
11.93,43.78,244.86,35.1,0
79.11,63.39,464.25,199.15,1
95.0,80.2,25.92,702.46,1
15.27,29.74,133.38,82.83,0
88.31,89.23,32.69,444.74,1
11.9,38.06,90.06,24.28,0
30.94,21.65,177.33,90.19,0
37.26,27.43,56.24,85.01,0
60.71,50.94,235.87,82.35,0
89.33,83.34,41.35,882.21,1
10.35,30.27,111.22,19.57,0
97.9,95.19,18.19,793.26,1
74.04,63.61,479.59,153.85,1
21.81,43.51,238.83,27.06,0
61.51,49.22,195.84,40.93,0
53.88,38.98,95.07,67.45,0
20.04,45.66,138.28,23.02,0
80.35,61.97,443.12,354.59,1
11.33,58.83,83.48,95.58,0
29.75,41.6,77.99,18.15,0
41.62,24.42,288.77,60.65,0
72.0,80.14,458.1,251.15,1
25.7,44.27,183.97,50.16,0
33.54,55.15,295.17,72.33,0
35.5,59.97,276.96,57.52,0
35.09,20.95,237.3,52.26,0
63.7,59.07,77.38,17.76,0
56.55,25.23,159.3,18.71,0
50.53,50.56,283.32,80.33,0
74.44,75.2,496.07,181.96,1
27.93,29.22,185.08,58.34,0
61.95,21.56,89.43,34.04,0
92.92,85.49,13.44,757.21,1
13.63,26.66,235.87,56.79,0
73.26,60.36,530.53,150.37,1
21.98,22.44,54.54,59.11,0
26.04,48.57,150.83,35.34,0
10.27,40.65,192.93,81.14,0
89.46,82.38,40.92,411.57,1
98.2,87.69,38.88,713.89,1
